tourney_id,tourney_name,tourney_date,tourney_level,winner_id,winner_name,winner_rank,loser_id,loser_name,loser_rank,score
2023-1536,Madrid Masters,2023-04-24,M,127157,Daniel Altmaier,92.0,144719,Jaume Munar,88.0,6-3 6-0
2023-1536,Madrid Masters,2023-04-24,M,106432,Borna Coric,20.0,200221,Alejandro Davidovich Fokina,35.0,6-7(5) 6-3 7-6(5)
2023-1536,Madrid Masters,2023-04-24,M,105526,Jan Lennard Struff,65.0,106398,Pedro Cachin,67.0,7-6(7) 6-7(7) 6-3
2023-1536,Madrid Masters,2023-04-24,M,126774,Stefanos Tsitsipas,5.0,126523,Bernabe Zapata Miralles,42.0,6-3 6-1
2023-1536,Madrid Masters,2023-04-24,M,111190,Zhizhen Zhang,99.0,126203,Taylor Fritz,10.0,3-6 7-6(5) 7-6(8)
2023-1536,Madrid Masters,2023-04-24,M,106234,Aslan Karatsev,121.0,106421,Daniil Medvedev,3.0,7-6(1) 6-4
2023-1536,Madrid Masters,2023-04-24,M,207989,Carlos Alcaraz,2.0,105777,Grigor Dimitrov,32.0,6-2 7-5
2023-1536,Madrid Masters,2023-04-24,M,100644,Alexander Zverev,16.0,126409,Hugo Grenier,128.0,6-1 6-0
2023-1536,Madrid Masters,2023-04-24,M,111575,Karen Khachanov,12.0,105138,Roberto Bautista Agut,25.0,7-5 4-6 6-3
2023-1536,Madrid Masters,2023-04-24,M,126094,Andrey Rublev,6.0,106415,Yoshihito Nishioka,34.0,6-2 7-5
2023-1536,Madrid Masters,2023-04-24,M,144719,Jaume Munar,88.0,208286,Matteo Arnaldi,105.0,3-6 6-3 6-1
2023-1536,Madrid Masters,2023-04-24,M,127157,Daniel Altmaier,92.0,105870,Yannick Hanfmann,108.0,7-6(3) 6-3
2023-1536,Madrid Masters,2023-04-24,M,106432,Borna Coric,20.0,128034,Hubert Hurkacz,15.0,7-6(3) 6-3
2023-1536,Madrid Masters,2023-04-24,M,200221,Alejandro Davidovich Fokina,35.0,208029,Holger Rune,7.0,7-6(1) 5-7 7-6(5)
2023-1536,Madrid Masters,2023-04-24,M,105526,Jan Lennard Struff,65.0,105583,Dusan Lajovic,40.0,6-7(2) 6-3 6-3
2023-1536,Madrid Masters,2023-04-24,M,106398,Pedro Cachin,67.0,126207,Frances Tiafoe,11.0,6-1 7-6(2)
2023-1536,Madrid Masters,2023-04-24,M,126523,Bernabe Zapata Miralles,42.0,126128,Roman Safiullin,112.0,6-3 3-6 6-3
2023-1536,Madrid Masters,2023-04-24,M,126774,Stefanos Tsitsipas,5.0,202104,Sebastian Baez,31.0,7-5 3-6 6-3
2023-1536,Madrid Masters,2023-04-24,M,126203,Taylor Fritz,10.0,106426,Cristian Garin,73.0,6-1 7-6(4)
2023-1536,Madrid Masters,2023-04-24,M,111190,Zhizhen Zhang,99.0,111815,Cameron Norrie,13.0,2-6 7-6(2) 7-6(2)
2023-1536,Madrid Masters,2023-04-24,M,106234,Aslan Karatsev,121.0,200282,Alex De Minaur,19.0,6-3 4-6 6-4
2023-1536,Madrid Masters,2023-04-24,M,106421,Daniil Medvedev,3.0,207686,Alexander Shevchenko,96.0,4-6 6-1 7-5
2023-1536,Madrid Masters,2023-04-24,M,207989,Carlos Alcaraz,2.0,200325,Emil Ruusuvuori,41.0,2-6 6-4 6-2
2023-1536,Madrid Masters,2023-04-24,M,105777,Grigor Dimitrov,32.0,106296,Gregoire Barrere,56.0,7-6(6) 7-6(2)
2023-1536,Madrid Masters,2023-04-24,M,126409,Hugo Grenier,128.0,200624,Sebastian Korda,28.0,7-6(5) 7-6(7)
2023-1536,Madrid Masters,2023-04-24,M,100644,Alexander Zverev,16.0,106148,Roberto Carballes Baena,53.0,6-7(6) 7-5 6-0
2023-1536,Madrid Masters,2023-04-24,M,111575,Karen Khachanov,12.0,106329,Thiago Monteiro,97.0,6-3 3-6 6-3
2023-1536,Madrid Masters,2023-04-24,M,105138,Roberto Bautista Agut,25.0,111460,Quentin Halys,66.0,4-6 7-6(5) 6-3
2023-1536,Madrid Masters,2023-04-24,M,106415,Yoshihito Nishioka,34.0,144684,Alex Molcan,58.0,5-7 6-4 6-4
2023-1536,Madrid Masters,2023-04-24,M,126094,Andrey Rublev,6.0,104527,Stan Wawrinka,84.0,7-5 6-4
2023-1536,Madrid Masters,2023-04-24,M,208286,Matteo Arnaldi,105.0,134770,Casper Ruud,4.0,6-3 6-4
2023-1536,Madrid Masters,2023-04-24,M,144719,Jaume Munar,88.0,134868,Tallon Griekspoor,36.0,7-6(3) 0-0 RET
2023-1536,Madrid Masters,2023-04-24,M,127157,Daniel Altmaier,92.0,106214,Oscar Otte,98.0,6-4 7-5
2023-1536,Madrid Masters,2023-04-24,M,105870,Yannick Hanfmann,108.0,207518,Lorenzo Musetti,18.0,6-4 7-6(3)
2023-1536,Madrid Masters,2023-04-24,M,128034,Hubert Hurkacz,15.0,104755,Richard Gasquet,43.0,6-7(9) 6-4 7-5
2023-1536,Madrid Masters,2023-04-24,M,106432,Borna Coric,20.0,200384,Hugo Gaston,106.0,6-3 6-3
2023-1536,Madrid Masters,2023-04-24,M,200221,Alejandro Davidovich Fokina,35.0,105077,Albert Ramos,60.0,6-3 6-4
2023-1536,Madrid Masters,2023-04-24,M,208029,Holger Rune,7.0,122330,Alexander Bublik,55.0,6-1 4-6 7-6(9)
2023-1536,Madrid Masters,2023-04-24,M,105583,Dusan Lajovic,40.0,200000,Felix Auger Aliassime,9.0,6-2 3-6 7-6(5)
2023-1536,Madrid Masters,2023-04-24,M,105526,Jan Lennard Struff,65.0,210097,Ben Shelton,38.0,4-6 7-6(4) 7-5
2023-1536,Madrid Masters,2023-04-24,M,106398,Pedro Cachin,67.0,202103,Francisco Cerundolo,30.0,6-1 7-6(6)
2023-1536,Madrid Masters,2023-04-24,M,126207,Frances Tiafoe,11.0,144869,Tomas Martin Etcheverry,59.0,6-3 7-6(5)
2023-1536,Madrid Masters,2023-04-24,M,126128,Roman Safiullin,112.0,126205,Tommy Paul,17.0,6-3 7-6(3)
2023-1536,Madrid Masters,2023-04-24,M,126523,Bernabe Zapata Miralles,42.0,105554,Daniel Evans,24.0,6-3 6-2
2023-1536,Madrid Masters,2023-04-24,M,202104,Sebastian Baez,31.0,106218,Marcos Giron,61.0,3-6 6-3 6-4
2023-1536,Madrid Masters,2023-04-24,M,126774,Stefanos Tsitsipas,5.0,106233,Dominic Thiem,93.0,3-6 6-1 7-6(5)
2023-1536,Madrid Masters,2023-04-24,M,126203,Taylor Fritz,10.0,106331,Christopher Oconnell,81.0,7-6(11) 6-4
2023-1536,Madrid Masters,2023-04-24,M,106426,Cristian Garin,73.0,200175,Miomir Kecmanovic,33.0,7-6(3) 6-7(5) 6-4
2023-1536,Madrid Masters,2023-04-24,M,111190,Zhizhen Zhang,99.0,133430,Denis Shapovalov,27.0,6-7(4) 6-4 7-6(1)
2023-1536,Madrid Masters,2023-04-24,M,111815,Cameron Norrie,13.0,133297,Yosuke Watanuki,117.0,6-4 7-6(5)
2023-1536,Madrid Masters,2023-04-24,M,200282,Alex De Minaur,19.0,106065,Marco Cecchinato,85.0,6-4 7-6(5)
2023-1536,Madrid Masters,2023-04-24,M,106234,Aslan Karatsev,121.0,122298,Botic Van De Zandschulp,29.0,6-2 7-5
2023-1536,Madrid Masters,2023-04-24,M,207686,Alexander Shevchenko,96.0,208103,Jiri Lehecka,37.0,6-1 6-1
2023-1536,Madrid Masters,2023-04-24,M,106421,Daniil Medvedev,3.0,131934,Andrea Vavassori,164.0,6-4 6-3
2023-1536,Madrid Masters,2023-04-24,M,200325,Emil Ruusuvuori,41.0,200005,Ugo Humbert,77.0,7-6(6) 7-6(4)
2023-1536,Madrid Masters,2023-04-24,M,106296,Gregoire Barrere,56.0,207182,Emilio Nava,173.0,6-0 5-7 6-3
2023-1536,Madrid Masters,2023-04-24,M,126409,Hugo Grenier,128.0,106043,Diego Schwartzman,72.0,7-5 6-4
2023-1536,Madrid Masters,2023-04-24,M,106148,Roberto Carballes Baena,53.0,105676,David Goffin,95.0,6-4 6-4
2023-1536,Madrid Masters,2023-04-24,M,106329,Thiago Monteiro,97.0,127339,Borna Gojo,110.0,7-6(9) 4-6 6-3
2023-1536,Madrid Masters,2023-04-24,M,111460,Quentin Halys,66.0,200615,Alexei Popyrin,75.0,4-6 6-4 6-4
2023-1536,Madrid Masters,2023-04-24,M,144684,Alex Molcan,58.0,200059,Yibing Wu,57.0,6-2 6-4
2023-1536,Madrid Masters,2023-04-24,M,104527,Stan Wawrinka,84.0,202195,Maxime Cressy,39.0,6-7(3) 6-3 7-6(4)
2023-1536,Madrid Masters,2023-04-24,M,208286,Matteo Arnaldi,105.0,105332,Benoit Paire,161.0,6-1 3-6 7-6(6)
2023-1536,Madrid Masters,2023-04-24,M,144719,Jaume Munar,88.0,106423,Thanasi Kokkinakis,111.0,7-6(7) 7-6(3)
2023-1536,Madrid Masters,2023-04-24,M,106214,Oscar Otte,98.0,200303,Pavel Kotov,101.0,6-3 4-6 6-4
2023-1536,Madrid Masters,2023-04-24,M,105870,Yannick Hanfmann,108.0,122669,Juan Pablo Varillas,87.0,6-4 3-6 6-3
2023-1536,Madrid Masters,2023-04-24,M,104755,Richard Gasquet,43.0,212021,Martin Landaluce,894.0,6-2 6-1
2023-1536,Madrid Masters,2023-04-24,M,200384,Hugo Gaston,106.0,104871,Jeremy Chardy,635.0,6-3 6-4
2023-1536,Madrid Masters,2023-04-24,M,105077,Albert Ramos,60.0,125802,Ilya Ivashka,69.0,4-6 7-6(3) 6-2
2023-1536,Madrid Masters,2023-04-24,M,122330,Alexander Bublik,55.0,123755,Daniel Elahi Galan,100.0,7-6(15) 6-7(4) 6-4
2023-1536,Madrid Masters,2023-04-24,M,105583,Dusan Lajovic,40.0,106186,Jason Kubler,63.0,6-3 6-3
2023-1536,Madrid Masters,2023-04-24,M,105526,Jan Lennard Struff,65.0,132283,Lorenzo Sonego,47.0,6-3 6-1
2023-1536,Madrid Masters,2023-04-24,M,106398,Pedro Cachin,67.0,209406,Abedallah Shelbayh,243.0,6-1 6-4
2023-1536,Madrid Masters,2023-04-24,M,144869,Tomas Martin Etcheverry,59.0,105173,Adrian Mannarino,46.0,6-4 6-0
2023-1536,Madrid Masters,2023-04-24,M,126128,Roman Safiullin,112.0,111797,Nicolas Jarry,51.0,6-2 3-6 6-3
2023-1536,Madrid Masters,2023-04-24,M,126523,Bernabe Zapata Miralles,42.0,111456,Mackenzie Mcdonald,54.0,3-6 6-3 7-6(4)
2023-1536,Madrid Masters,2023-04-24,M,106218,Marcos Giron,61.0,132686,Nuno Borges,74.0,6-2 7-6(7)
2023-1536,Madrid Masters,2023-04-24,M,106233,Dominic Thiem,93.0,106378,Kyle Edmund,498.0,6-4 6-1
2023-1536,Madrid Masters,2023-04-24,M,106331,Christopher Oconnell,81.0,105936,Filip Krajinovic,79.0,6-4 6-7(2) 6-2
2023-1536,Madrid Masters,2023-04-24,M,106426,Cristian Garin,73.0,144817,Marc Andrea Huesler,76.0,7-6(5) 6-2
2023-1536,Madrid Masters,2023-04-24,M,111190,Zhizhen Zhang,99.0,200514,Jurij Rodionov,119.0,7-6(6) 6-4
2023-1536,Madrid Masters,2023-04-24,M,133297,Yosuke Watanuki,117.0,144895,Corentin Moutet,64.0,6-3 6-3
2023-1536,Madrid Masters,2023-04-24,M,106065,Marco Cecchinato,85.0,105916,Marton Fucsovics,83.0,7-6(4) 6-3
2023-1536,Madrid Masters,2023-04-24,M,106234,Aslan Karatsev,121.0,111513,Laslo Djere,70.0,7-6(5) 7-5
2023-1536,Madrid Masters,2023-04-24,M,207686,Alexander Shevchenko,96.0,200670,J J Wolf,49.0,6-4 6-4
2023-1536,Madrid Masters,2023-04-24,M,131934,Andrea Vavassori,164.0,104918,Andy Murray,52.0,6-2 7-6(7)
2023-0416,Rome Masters,2023-05-08,M,106421,Daniil Medvedev,3.0,208029,Holger Rune,7.0,7-5 7-5
2023-0416,Rome Masters,2023-05-08,M,208029,Holger Rune,7.0,134770,Casper Ruud,4.0,6-7(2) 6-4 6-2
2023-0416,Rome Masters,2023-05-08,M,106421,Daniil Medvedev,3.0,126774,Stefanos Tsitsipas,5.0,7-5 7-5
2023-0416,Rome Masters,2023-05-08,M,208029,Holger Rune,7.0,104925,Novak Djokovic,1.0,6-2 4-6 6-2
2023-0416,Rome Masters,2023-05-08,M,134770,Casper Ruud,4.0,202103,Francisco Cerundolo,31.0,7-6(5) 6-4
2023-0416,Rome Masters,2023-05-08,M,106421,Daniil Medvedev,3.0,105870,Yannick Hanfmann,101.0,6-2 6-2
2023-0416,Rome Masters,2023-05-08,M,126774,Stefanos Tsitsipas,5.0,106432,Borna Coric,16.0,6-3 6-4
2023-0416,Rome Masters,2023-05-08,M,104925,Novak Djokovic,1.0,111815,Cameron Norrie,13.0,6-3 6-4
2023-0416,Rome Masters,2023-05-08,M,208029,Holger Rune,7.0,200615,Alexei Popyrin,77.0,6-4 5-7 6-4
2023-0416,Rome Masters,2023-05-08,M,134770,Casper Ruud,4.0,111513,Laslo Djere,62.0,6-1 6-3
2023-0416,Rome Masters,2023-05-08,M,202103,Francisco Cerundolo,31.0,206173,Jannik Sinner,8.0,6-7(3) 6-2 6-2
2023-0416,Rome Masters,2023-05-08,M,105870,Yannick Hanfmann,101.0,126094,Andrey Rublev,6.0,7-6(5) 4-6 6-3
2023-0416,Rome Masters,2023-05-08,M,106421,Daniil Medvedev,3.0,100644,Alexander Zverev,22.0,6-2 7-6(3)
2023-0416,Rome Masters,2023-05-08,M,126774,Stefanos Tsitsipas,5.0,207518,Lorenzo Musetti,19.0,7-5 7-5
2023-0416,Rome Masters,2023-05-08,M,106432,Borna Coric,16.0,206681,Fabian Marozsan,135.0,3-6 6-4 6-3
2023-0416,Rome Masters,2023-05-08,M,104925,Novak Djokovic,1.0,105777,Grigor Dimitrov,33.0,6-3 4-6 6-1
2023-0416,Rome Masters,2023-05-08,M,111815,Cameron Norrie,13.0,105916,Marton Fucsovics,92.0,6-2 7-6(4)
2023-0416,Rome Masters,2023-05-08,M,200615,Alexei Popyrin,77.0,126128,Roman Safiullin,103.0,7-5 7-5
2023-0416,Rome Masters,2023-05-08,M,208029,Holger Rune,7.0,104926,Fabio Fognini,130.0,6-4 6-2
2023-0416,Rome Masters,2023-05-08,M,134770,Casper Ruud,4.0,122330,Alexander Bublik,49.0,6-1 4-6 7-6(0)
2023-0416,Rome Masters,2023-05-08,M,111513,Laslo Djere,62.0,106426,Cristian Garin,79.0,6-3 2-1 RET
2023-0416,Rome Masters,2023-05-08,M,202103,Francisco Cerundolo,31.0,106296,Gregoire Barrere,63.0,6-7(0) 6-2 6-2
2023-0416,Rome Masters,2023-05-08,M,206173,Jannik Sinner,8.0,207686,Alexander Shevchenko,93.0,6-3 6-7(4) 6-2
2023-0416,Rome Masters,2023-05-08,M,126094,Andrey Rublev,6.0,200221,Alejandro Davidovich Fokina,34.0,7-6(8) 6-3
2023-0416,Rome Masters,2023-05-08,M,105870,Yannick Hanfmann,101.0,106065,Marco Cecchinato,83.0,6-4 4-6 6-3
2023-0416,Rome Masters,2023-05-08,M,100644,Alexander Zverev,22.0,200670,J J Wolf,54.0,6-4 7-5
2023-0416,Rome Masters,2023-05-08,M,106421,Daniil Medvedev,3.0,126523,Bernabe Zapata Miralles,38.0,3-6 6-1 6-3
2023-0416,Rome Masters,2023-05-08,M,126774,Stefanos Tsitsipas,5.0,132283,Lorenzo Sonego,48.0,6-3 7-6(3)
2023-0416,Rome Masters,2023-05-08,M,207518,Lorenzo Musetti,19.0,126207,Frances Tiafoe,12.0,5-7 6-4 6-3
2023-0416,Rome Masters,2023-05-08,M,106432,Borna Coric,16.0,106148,Roberto Carballes Baena,51.0,7-6(3) 6-1
2023-0416,Rome Masters,2023-05-08,M,206681,Fabian Marozsan,135.0,207989,Carlos Alcaraz,2.0,6-3 7-6(4)
2023-0416,Rome Masters,2023-05-08,M,104925,Novak Djokovic,1.0,144869,Tomas Martin Etcheverry,61.0,7-6(5) 6-2
2023-0416,Rome Masters,2023-05-08,M,105777,Grigor Dimitrov,33.0,104527,Stan Wawrinka,84.0,6-4 7-6(3)
2023-0416,Rome Masters,2023-05-08,M,105916,Marton Fucsovics,92.0,200282,Alex De Minaur,18.0,6-3 6-4
2023-0416,Rome Masters,2023-05-08,M,111815,Cameron Norrie,13.0,124186,Alexandre Muller,100.0,6-2 6-3
2023-0416,Rome Masters,2023-05-08,M,200615,Alexei Popyrin,77.0,200000,Felix Auger Aliassime,10.0,6-4 4-6 7-5
2023-0416,Rome Masters,2023-05-08,M,126128,Roman Safiullin,103.0,200624,Sebastian Korda,29.0,6-2 7-6(5)
2023-0416,Rome Masters,2023-05-08,M,104926,Fabio Fognini,130.0,200175,Miomir Kecmanovic,37.0,6-3 7-6(6)
2023-0416,Rome Masters,2023-05-08,M,208029,Holger Rune,7.0,209950,Arthur Fils,119.0,6-3 6-3
2023-0416,Rome Masters,2023-05-08,M,134770,Casper Ruud,4.0,126239,Arthur Rinderknech,89.0,6-4 6-0
2023-0416,Rome Masters,2023-05-08,M,122330,Alexander Bublik,49.0,210097,Ben Shelton,35.0,6-4 1-6 6-2
2023-0416,Rome Masters,2023-05-08,M,111513,Laslo Djere,62.0,122298,Botic Van De Zandschulp,30.0,6-2 6-4
2023-0416,Rome Masters,2023-05-08,M,106426,Cristian Garin,79.0,126205,Tommy Paul,17.0,4-6 6-3 6-4
2023-0416,Rome Masters,2023-05-08,M,106296,Gregoire Barrere,63.0,111575,Karen Khachanov,11.0,4-6 6-4 7-6(4)
2023-0416,Rome Masters,2023-05-08,M,202103,Francisco Cerundolo,31.0,200059,Yibing Wu,57.0,4-6 6-2 6-3
2023-0416,Rome Masters,2023-05-08,M,207686,Alexander Shevchenko,93.0,202104,Sebastian Baez,40.0,6-3 6-4
2023-0416,Rome Masters,2023-05-08,M,206173,Jannik Sinner,8.0,106423,Thanasi Kokkinakis,104.0,6-1 6-4
2023-0416,Rome Masters,2023-05-08,M,126094,Andrey Rublev,6.0,144684,Alex Molcan,59.0,6-3 6-4
2023-0416,Rome Masters,2023-05-08,M,200221,Alejandro Davidovich Fokina,34.0,105550,Guido Pella,484.0,6-0 7-6(4)
2023-0416,Rome Masters,2023-05-08,M,106065,Marco Cecchinato,83.0,105138,Roberto Bautista Agut,25.0,6-2 6-2
2023-0416,Rome Masters,2023-05-08,M,105870,Yannick Hanfmann,101.0,126203,Taylor Fritz,9.0,6-4 6-1
2023-0416,Rome Masters,2023-05-08,M,200670,J J Wolf,54.0,128034,Hubert Hurkacz,15.0,6-3 6-4
2023-0416,Rome Masters,2023-05-08,M,100644,Alexander Zverev,22.0,105676,David Goffin,107.0,5-7 6-3 6-4
2023-0416,Rome Masters,2023-05-08,M,126523,Bernabe Zapata Miralles,38.0,106186,Jason Kubler,66.0,6-4 6-1
2023-0416,Rome Masters,2023-05-08,M,106421,Daniil Medvedev,3.0,200325,Emil Ruusuvuori,43.0,6-4 6-2
2023-0416,Rome Masters,2023-05-08,M,126774,Stefanos Tsitsipas,5.0,132686,Nuno Borges,88.0,6-3 6-3
2023-0416,Rome Masters,2023-05-08,M,132283,Lorenzo Sonego,48.0,106415,Yoshihito Nishioka,32.0,7-5 6-3
2023-0416,Rome Masters,2023-05-08,M,207518,Lorenzo Musetti,19.0,208286,Matteo Arnaldi,99.0,6-4 6-4
2023-0416,Rome Masters,2023-05-08,M,126207,Frances Tiafoe,12.0,127157,Daniel Altmaier,65.0,3-6 7-5 6-3
2023-0416,Rome Masters,2023-05-08,M,106432,Borna Coric,16.0,106329,Thiago Monteiro,98.0,4-6 7-6(8) 7-6(5)
2023-0416,Rome Masters,2023-05-08,M,106148,Roberto Carballes Baena,51.0,105554,Daniel Evans,24.0,7-6(5) 5-7 6-4
2023-0416,Rome Masters,2023-05-08,M,206681,Fabian Marozsan,135.0,208103,Jiri Lehecka,39.0,4-6 6-1 7-6(4)
2023-0416,Rome Masters,2023-05-08,M,207989,Carlos Alcaraz,2.0,105077,Albert Ramos,72.0,6-4 6-1
2023-0416,Rome Masters,2023-05-08,M,144869,Tomas Martin Etcheverry,61.0,209414,Luca Van Assche,85.0,7-6(7) 6-3
2023-0416,Rome Masters,2023-05-08,M,104527,Stan Wawrinka,84.0,125802,Ilya Ivashka,73.0,6-2 6-4
2023-0416,Rome Masters,2023-05-08,M,105916,Marton Fucsovics,92.0,105936,Filip Krajinovic,74.0,6-4 6-2
2023-0416,Rome Masters,2023-05-08,M,124186,Alexandre Muller,100.0,106378,Kyle Edmund,473.0,6-1 6-3
2023-0416,Rome Masters,2023-05-08,M,200615,Alexei Popyrin,77.0,106331,Christopher Oconnell,78.0,6-2 7-6(5)
2023-0416,Rome Masters,2023-05-08,M,126128,Roman Safiullin,103.0,106218,Marcos Giron,60.0,6-4 6-3
2023-0416,Rome Masters,2023-05-08,M,104926,Fabio Fognini,130.0,104918,Andy Murray,42.0,6-4 4-6 6-4
2023-0416,Rome Masters,2023-05-08,M,209950,Arthur Fils,119.0,207678,Juan Manuel Cerundolo,105.0,6-1 1-6 6-4
2023-0416,Rome Masters,2023-05-08,M,126239,Arthur Rinderknech,89.0,207925,Flavio Cobolli,183.0,6-4 6-3
2023-0416,Rome Masters,2023-05-08,M,122330,Alexander Bublik,49.0,124079,Pedro Martinez,142.0,6-3 7-6(4)
2023-0416,Rome Masters,2023-05-08,M,111513,Laslo Djere,62.0,106005,Constant Lestienne,70.0,6-1 0-0 RET
2023-0416,Rome Masters,2023-05-08,M,106426,Cristian Garin,79.0,106398,Pedro Cachin,68.0,6-4 3-6 7-6(5)
2023-0416,Rome Masters,2023-05-08,M,106296,Gregoire Barrere,63.0,206909,Brandon Nakashima,47.0,6-3 6-3
2023-0416,Rome Masters,2023-05-08,M,200059,Yibing Wu,57.0,104755,Richard Gasquet,44.0,3-6 6-3 6-3
2023-0416,Rome Masters,2023-05-08,M,202104,Sebastian Baez,40.0,122669,Juan Pablo Varillas,97.0,7-5 6-3
2023-0416,Rome Masters,2023-05-08,M,106423,Thanasi Kokkinakis,104.0,144719,Jaume Munar,75.0,4-2 RET
2023-0416,Rome Masters,2023-05-08,M,144684,Alex Molcan,59.0,109303,Stefano Napolitano,555.0,6-4 3-6 7-6(1)
2023-0416,Rome Masters,2023-05-08,M,105550,Guido Pella,484.0,202195,Maxime Cressy,41.0,6-3 6-4
2023-0416,Rome Masters,2023-05-08,M,106065,Marco Cecchinato,83.0,111456,Mackenzie Mcdonald,55.0,6-3 7-5
2023-0416,Rome Masters,2023-05-08,M,105870,Yannick Hanfmann,101.0,111797,Nicolas Jarry,56.0,6-4 6-4
2023-0416,Rome Masters,2023-05-08,M,200670,J J Wolf,54.0,126409,Hugo Grenier,124.0,7-5 7-5
2023-0416,Rome Masters,2023-05-08,M,105676,David Goffin,107.0,208134,Luca Nardi,151.0,3-6 6-4 6-2
2023-0416,Rome Masters,2023-05-08,M,106186,Jason Kubler,66.0,144817,Marc Andrea Huesler,82.0,6-7(6) 6-4 6-2
2023-0416,Rome Masters,2023-05-08,M,200325,Emil Ruusuvuori,43.0,200005,Ugo Humbert,50.0,6-4 3-6 7-6(6)
2023-0416,Rome Masters,2023-05-08,M,132686,Nuno Borges,88.0,105583,Dusan Lajovic,46.0,6-4 6-1
2023-0416,Rome Masters,2023-05-08,M,132283,Lorenzo Sonego,48.0,104871,Jeremy Chardy,591.0,6-2 6-1
2023-0416,Rome Masters,2023-05-08,M,208286,Matteo Arnaldi,99.0,106043,Diego Schwartzman,91.0,6-1 4-6 6-3
2023-0416,Rome Masters,2023-05-08,M,127157,Daniel Altmaier,65.0,206748,Giulio Zeppieri,120.0,7-6(3) 4-6 6-0
2023-0416,Rome Masters,2023-05-08,M,106329,Thiago Monteiro,98.0,105173,Adrian Mannarino,45.0,6-1 6-2
2023-0416,Rome Masters,2023-05-08,M,106148,Roberto Carballes Baena,51.0,106198,Hugo Dellien,157.0,6-2 6-3
2023-0416,Rome Masters,2023-05-08,M,206681,Fabian Marozsan,135.0,144895,Corentin Moutet,67.0,6-0 6-7(8) 6-2
2023-0416,Rome Masters,2023-05-08,M,105077,Albert Ramos,72.0,208859,Francesco Passaro,126.0,4-6 6-1 6-4
2023-0322,Geneva,2023-05-22,A,111797,Nicolas Jarry,54.0,105777,Grigor Dimitrov,33.0,7-6(1) 6-1
2023-0322,Geneva,2023-05-22,A,111797,Nicolas Jarry,54.0,100644,Alexander Zverev,27.0,7-6(3) 6-3
2023-0322,Geneva,2023-05-22,A,105777,Grigor Dimitrov,33.0,126203,Taylor Fritz,9.0,3-6 7-5 7-6(2)
2023-0322,Geneva,2023-05-22,A,111797,Nicolas Jarry,54.0,134770,Casper Ruud,4.0,3-6 7-6(2) 7-5
2023-0322,Geneva,2023-05-22,A,100644,Alexander Zverev,27.0,200059,Yibing Wu,59.0,4-1 RET
2023-0322,Geneva,2023-05-22,A,105777,Grigor Dimitrov,33.0,106331,Christopher Oconnell,85.0,6-7(5) 7-5 6-4
2023-0322,Geneva,2023-05-22,A,126203,Taylor Fritz,9.0,125802,Ilya Ivashka,86.0,6-1 6-2
2023-0322,Geneva,2023-05-22,A,134770,Casper Ruud,4.0,200670,J J Wolf,49.0,6-3 7-5
2023-0322,Geneva,2023-05-22,A,111797,Nicolas Jarry,54.0,134868,Tallon Griekspoor,39.0,W/O
2023-0322,Geneva,2023-05-22,A,100644,Alexander Zverev,27.0,111153,Christopher Eubanks,75.0,6-2 6-3
2023-0322,Geneva,2023-05-22,A,200059,Yibing Wu,59.0,106065,Marco Cecchinato,73.0,7-6(5) 6-3
2023-0322,Geneva,2023-05-22,A,106331,Christopher Oconnell,85.0,126523,Bernabe Zapata Miralles,37.0,6-0 3-0 RET
2023-0322,Geneva,2023-05-22,A,105777,Grigor Dimitrov,33.0,106148,Roberto Carballes Baena,58.0,6-1 6-4
2023-0322,Geneva,2023-05-22,A,125802,Ilya Ivashka,86.0,105173,Adrian Mannarino,47.0,6-4 4-6 6-3
2023-0322,Geneva,2023-05-22,A,126203,Taylor Fritz,9.0,106218,Marcos Giron,74.0,4-6 6-2 6-3
2023-0322,Geneva,2023-05-22,A,200670,J J Wolf,49.0,106198,Hugo Dellien,160.0,6-4 6-2
2023-0322,Geneva,2023-05-22,A,111797,Nicolas Jarry,54.0,105583,Dusan Lajovic,51.0,6-4 6-2
2023-0322,Geneva,2023-05-22,A,134868,Tallon Griekspoor,39.0,105882,Stefano Travaglia,282.0,7-5 7-6(3)
2023-0322,Geneva,2023-05-22,A,111153,Christopher Eubanks,75.0,105332,Benoit Paire,149.0,7-6(2) 6-3
2023-0322,Geneva,2023-05-22,A,200059,Yibing Wu,59.0,144817,Marc Andrea Huesler,81.0,6-4 4-6 7-6(6)
2023-0322,Geneva,2023-05-22,A,106065,Marco Cecchinato,73.0,210097,Ben Shelton,35.0,7-5 2-6 6-2
2023-0322,Geneva,2023-05-22,A,126523,Bernabe Zapata Miralles,37.0,126964,Vitaliy Sachko,286.0,6-2 6-4
2023-0322,Geneva,2023-05-22,A,106331,Christopher Oconnell,85.0,126120,Nino Serdarusic,307.0,7-6(5) 6-7(1) 6-1
2023-0322,Geneva,2023-05-22,A,106148,Roberto Carballes Baena,58.0,209405,Daniel Rincon,274.0,6-4 4-6 6-0
2023-0322,Geneva,2023-05-22,A,105173,Adrian Mannarino,47.0,105936,Filip Krajinovic,92.0,7-5 6-1
2023-0322,Geneva,2023-05-22,A,125802,Ilya Ivashka,86.0,105550,Guido Pella,421.0,6-4 7-5
2023-0322,Geneva,2023-05-22,A,106218,Marcos Giron,74.0,122330,Alexander Bublik,48.0,6-0 6-4
